Current_Actual_UPB,Loan_Age,Current_Interest_Rate,Current_Non_Interest_Bearing_UPB,Estimated_LTV,Credit_Score,MSA,Original_DTI,Original_LTV,Original_Loan_Term,First_Time_Homebuyer_Flag_Y,Occupancy_Status_P,Occupancy_Status_S,Channel_C,Channel_R,Property_State_AL,Property_State_AR,Property_State_AZ,Property_State_CA,Property_State_CO,Property_State_CT,Property_State_DC,Property_State_DE,Property_State_FL,Property_State_GA,Property_State_GU,Property_State_HI,Property_State_IA,Property_State_ID,Property_State_IL,Property_State_IN,Property_State_KS,Property_State_KY,Property_State_LA,Property_State_MA,Property_State_MD,Property_State_ME,Property_State_MI,Property_State_MN,Property_State_MO,Property_State_MS,Property_State_MT,Property_State_NC,Property_State_ND,Property_State_NE,Property_State_NH,Property_State_NJ,Property_State_NM,Property_State_NV,Property_State_NY,Property_State_OH,Property_State_OK,Property_State_OR,Property_State_PA,Property_State_PR,Property_State_RI,Property_State_SC,Property_State_SD,Property_State_TN,Property_State_TX,Property_State_UT,Property_State_VA,Property_State_VI,Property_State_VT,Property_State_WA,Property_State_WI,Property_State_WV,Property_State_WY,Property_Type_CP,Property_Type_MH,Property_Type_PU,Property_Type_SF,Loan_Purpose_N,Loan_Purpose_P,"Seller_Name_CITIMORTGAGE, INC.","Seller_Name_CITIZENS BANK, NA","Seller_Name_CMG MORTGAGE, INC.","Seller_Name_CROSSCOUNTRY MORTGAGE, LLC",Seller_Name_FAIRWAY INDEPENDENT MORTGAGE CORPORATION,"Seller_Name_FLAGSTAR BANK, NATIONAL ASSOCIATION",Seller_Name_FREEDOM MORTGAGE CORPORATION,"Seller_Name_GUARANTEED RATE, INC.",Seller_Name_GUILD MORTGAGE COMPANY LLC,"Seller_Name_JPMORGAN CHASE BANK, NATIONAL ASSOCIATION","Seller_Name_LAKEVIEW LOAN SERVICING, LLC","Seller_Name_LOANDEPOT.COM, LLC","Seller_Name_MOVEMENT MORTGAGE, LLC",Seller_Name_NATIONSTAR MORTGAGE LLC DBA MR. COOPER,Seller_Name_NEWREZ LLC,Seller_Name_Other sellers,Seller_Name_PENNYMAC CORP.,"Seller_Name_PENNYMAC LOAN SERVICES, LLC",Seller_Name_PHH MORTGAGE CORPORATION,"Seller_Name_PLANET HOME LENDING, LLC","Seller_Name_ROCKET MORTGAGE, LLC",Seller_Name_TRUIST BANK,Seller_Name_U.S. BANK N.A.,Seller_Name_UNION HOME MORTGAGE CORPORATION,"Seller_Name_UNITED WHOLESALE MORTGAGE, LLC","Seller_Name_WELLS FARGO BANK, N.A.",Servicer_Name_ARVEST BANK,"Servicer_Name_CITIMORTGAGE, INC.","Servicer_Name_CITIZENS BANK, NA","Servicer_Name_CMG MORTGAGE, INC.","Servicer_Name_CROSSCOUNTRY MORTGAGE, LLC","Servicer_Name_FLAGSTAR BANK, NATIONAL ASSOCIATION",Servicer_Name_FREEDOM MORTGAGE CORPORATION,"Servicer_Name_GUARANTEED RATE, INC.",Servicer_Name_GUILD MORTGAGE COMPANY LLC,"Servicer_Name_JPMORGAN CHASE BANK, NATIONAL ASSOCIATION","Servicer_Name_LAKEVIEW LOAN SERVICING, LLC",Servicer_Name_NATIONSTAR MORTGAGE LLC DBA MR. COOPER,Servicer_Name_NEW RESIDENTIAL MORTGAGE LLC,Servicer_Name_NEXUS NOVA LLC,Servicer_Name_Other servicers,Servicer_Name_PENNYMAC CORP.,"Servicer_Name_PENNYMAC LOAN SERVICES, LLC",Servicer_Name_PHH MORTGAGE CORPORATION,"Servicer_Name_PLANET HOME LENDING, LLC","Servicer_Name_ROCKET MORTGAGE, LLC",Servicer_Name_TH MSR HOLDINGS LLC,Servicer_Name_TRUIST BANK,Servicer_Name_U.S. BANK N.A.,Servicer_Name_UNION HOME MORTGAGE CORPORATION,"Servicer_Name_UNITED WHOLESALE MORTGAGE, LLC","Servicer_Name_WELLS FARGO BANK, N.A.",Program_Indicator_F,Program_Indicator_H,Program_Indicator_R,MI_Cancellation_Indicator_N,MI_Cancellation_Indicator_Y,MI_Percentage_6,MI_Percentage_12,MI_Percentage_15,MI_Percentage_16,MI_Percentage_18,MI_Percentage_21,MI_Percentage_25,MI_Percentage_30,MI_Percentage_35,MI_Percentage_38,Number_of_Units_2,Number_of_Units_3,Number_of_Units_4,Property_Valuation_Method_2,Property_Valuation_Method_3,Property_Valuation_Method_4,Property_Valuation_Method_9,Number_of_Borrowers_2,Number_of_Borrowers_3,Number_of_Borrowers_4,Number_of_Borrowers_5
0.07625050430248118,-1.339610674012097,-1.054895001566514,-0.015785024068402067,3.14344936665384,0.03184470605053356,-0.6748485297977529,-1.0997007533479524,0.21443843020045095,0.2564706707375175,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1.3224905426185556,-0.4173937830850204,0.6600705680814142,-0.015785024068402067,-0.25792081284135393,0.15172290391591997,-0.23803639466288115,-1.6955554998204445,0.735579176068053,0.2564706707375175,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
-0.13295541258807358,1.6114833769545482,-1.0397851727590435,-0.015785024068402067,-0.2802982482327697,0.31726898668240594,1.2263324922882768,0.38993611283327806,0.735579176068053,0.2564706707375175,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
-0.6407643122629315,-0.23295040489960508,1.4155620084549507,-0.015785024068402067,-0.25792081284135393,-0.6075056825648606,0.09481387793496002,0.6878634860695242,0.5792369523077724,0.2564706707375175,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1.8043384413052792,-0.048507026714189765,1.2115793195540963,-0.015785024068402067,-0.24673209514564606,-0.048074092526390715,0.23553573606519485,-1.4969372509962806,0.996149549001854,0.2564706707375175,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
0.070559910520216,-1.1551672958266817,-0.4731665924788909,-0.015785024068402067,-0.3548896995374889,-0.15653531916650223,-0.6949516523877864,-0.20591863363921412,-0.7236149123612328,0.2564706707375175,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
0.5713321633595518,-1.1551672958266817,-0.28429373238550676,-0.015785024068402067,-0.2802982482327697,-0.3620408012214504,-0.24665201863003838,0.8864817348936882,0.21443843020045095,0.2564706707375175,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
-0.561095999311219,-0.7862805394558511,-0.2994035611929771,-0.015785024068402067,-0.21689551462375842,0.26018413055603146,-0.19352233749923542,0.8864817348936882,1.1003776981753746,0.2564706707375175,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
-1.1813707215781237,-1.339610674012097,-1.2286580328524277,-0.015785024068402067,-0.4593177313640957,-0.0823250062022154,-0.27249889053151005,1.0850999837178523,-2.026466777030238,0.2564706707375175,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
-0.03987994687346856,1.6114833769545482,0.6600705680814142,-0.015785024068402067,-0.3175939738851293,0.014719249212621214,0.3705138448839915,0.4892452372453601,0.21443843020045095,0.2564706707375175,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-0.720432625214644,-0.9707239176412663,0.45608787918055954,-0.015785024068402067,-0.4443994411031519,0.26589261616866894,-1.0400073922724338,-1.0997007533479524,-1.974352702443478,0.2564706707375175,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.4166424194327869,-0.048507026714189765,-0.2858047152662543,-0.015785024068402067,-0.22808423231946628,-0.13370137671595245,1.5331922992518603,0.7871726104816062,1.1003776981753746,0.2564706707375175,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
1.937074671103195,-0.6018371612704357,-1.606403753039196,-0.015785024068402067,-0.38099670749414055,0.22022473126756933,-1.9055186166397708,1.1844091081299344,-0.9320712107082737,0.2564706707375175,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
-0.1912074034639823,-1.1551672958266817,-0.09542087229212255,-0.015785024068402067,-0.32878269158083717,-0.20791168968023926,1.2636668628126249,-0.007300384815050048,-0.30670231566715117,0.2564706707375175,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.3509435115298816,-1.339610674012097,1.0378162882681825,-0.015785024068402067,-0.28775739336324163,0.2145162456549319,0.8127825418647295,-3.383810614825839,-0.0461319427333501,0.2564706707375175,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
